siren,annee,date_depot,type_comptes,filename_pdf,token_pdf,filename_xlsx,token_xlsx
790924336,2017,2019-01-28,CS,LOVE WASH - Comptes sociaux 2017.pdf,Uk5FQzc5MDkyNDMzNjYzZTFjZTAwZDBmMjliNWFhYTA1YWM0Mw,LOVE WASH- Comptes sociaux 2017.xlsx,WFM3OTA5MjQzMzYyMDE5MDEyODIwMTcxMjMx
790924336,2016,2019-01-04,CS,LOVE WASH - Comptes sociaux 2016.pdf,Uk5FQzc5MDkyNDMzNjYzZTFjZTAwZDBmMjliNWFhYTA1YWM0Mg,LOVE WASH- Comptes sociaux 2016.xlsx,WFM3OTA5MjQzMzYyMDE5MDEwNDIwMTYxMjMx
790924336,2015,2017-01-26,CS,LOVE WASH - Comptes sociaux 2015.pdf,Uk5FQzc5MDkyNDMzNjYzZTFjZTAwZDBmMjliNWFhYTA1YWM0MQ,LOVE WASH- Comptes sociaux 2015.xlsx,WFM3OTA5MjQzMzYyMDE3MDEyNjIwMTUxMjMx
790924336,2014,2017-01-26,CS,LOVE WASH - Comptes sociaux 2014.pdf,Uk5FQzc5MDkyNDMzNjYzZTFjZTAwZDBmMjliNWFhYTA1YWM0MA,LOVE WASH- Comptes sociaux 2014.xlsx,WFM3OTA5MjQzMzYyMDE3MDEyNjIwMTQxMjMx
732067897,2024,2025-07-04,CS,NORD DE PARIS SERVICES - Comptes sociaux 2024.pdf,Uk5FQzczMjA2Nzg5NzY5MTQ1MTBhM2NjYzgwNDZjNDAzNWFjMg,NORD DE PARIS SERVICES- Comptes sociaux 2024.xlsx,WEM3MzIwNjc4OTcyMDI1MDcwNDIwMjQxMjMx
732067897,2023,2025-07-04,CS,NORD DE PARIS SERVICES - Comptes sociaux 2023.pdf,Uk5FQzczMjA2Nzg5NzY4NzkwNTM4Y2Q2OWJkYzk0YTBjNjBmMA,NORD DE PARIS SERVICES- Comptes sociaux 2023.xlsx,WEM3MzIwNjc4OTcyMDI1MDcwNDIwMjMxMjMx
732067897,2022,2023-05-29,CS,NORD DE PARIS SERVICES - Comptes sociaux 2022.pdf,Uk5FQzczMjA2Nzg5NzY0OTQ3ZjNlMmY1MDI0MTQ4MDEwNDFjZA,NORD DE PARIS SERVICES- Comptes sociaux 2022.xlsx,WFM3MzIwNjc4OTcyMDIzMDUyOTIwMjIxMjMx
732067897,2021,2022-08-25,CS,NORD DE PARIS SERVICES - Comptes sociaux 2021.pdf,Uk5FQzczMjA2Nzg5NzYzZTFiZDVmM2FmMmJlMGQ2MTAyNzllNA,NORD DE PARIS SERVICES- Comptes sociaux 2021.xlsx,WEM3MzIwNjc4OTcyMDIyMDgyNTIwMjExMjMx
732067897,2020,2021-08-19,CS,NORD DE PARIS SERVICES - Comptes sociaux 2020.pdf,Uk5FQzczMjA2Nzg5NzYzZTFiZDVlM2FmMmJlMGQ2MTAyNzllMw,NORD DE PARIS SERVICES- Comptes sociaux 2020.xlsx,WEM3MzIwNjc4OTcyMDIxMDgxOTIwMjAxMjMx
732067897,2019,2020-09-02,CS,NORD DE PARIS SERVICES - Comptes sociaux 2019.pdf,Uk5FQzczMjA2Nzg5NzYzZTFiZDVlM2FmMmJlMGQ2MTAyNzllMg,NORD DE PARIS SERVICES- Comptes sociaux 2019.xlsx,WEM3MzIwNjc4OTcyMDIwMDkwMjIwMTkxMjMx
732067897,2018,2019-07-16,CS,NORD DE PARIS SERVICES - Comptes sociaux 2018.pdf,Uk5FQzczMjA2Nzg5NzYzZTFiZDVlM2FmMmJlMGQ2MTAyNzllMQ,NORD DE PARIS SERVICES- Comptes sociaux 2018.xlsx,WEM3MzIwNjc4OTcyMDE5MDcxNjIwMTgxMjMx
732067897,2017,2018-07-03,CS,NORD DE PARIS SERVICES - Comptes sociaux 2017.pdf,Uk5FQzczMjA2Nzg5NzYzZTFiZDVlM2FmMmJlMGQ2MTAyNzllMA,NORD DE PARIS SERVICES- Comptes sociaux 2017.xlsx,WFM3MzIwNjc4OTcyMDE4MDcwMzIwMTcxMjMx
732067897,2016,2017-07-11,CS,NORD DE PARIS SERVICES - Comptes sociaux 2016.pdf,Uk5FQzczMjA2Nzg5NzYzZTFiZDVlM2FmMmJlMGQ2MTAyNzlkZg,NORD DE PARIS SERVICES- Comptes sociaux 2016.xlsx,WEM3MzIwNjc4OTcyMDE3MDcxMTIwMTYxMjMx
801869488,2024,2025-09-25,CS,DAMARO SELF SERVICES - Comptes sociaux 2024.pdf,Uk5FQzgwMTg2OTQ4ODY4ZWJiNDY2YmIzZWE0NGIxMjBkNGM5Yw,DAMARO SELF SERVICES- Comptes sociaux 2024.xlsx,WFM4MDE4Njk0ODgyMDI1MDkyNTIwMjQxMjMx
801869488,2023,2024-10-04,CS,DAMARO SELF SERVICES - Comptes sociaux 2023.pdf,Uk5FQzgwMTg2OTQ4ODY3MWE1N2JhZjNkZGQzYjhjNDAzZmIwZQ,DAMARO SELF SERVICES- Comptes sociaux 2023.xlsx,WFM4MDE4Njk0ODgyMDI0MTAwNDIwMjMxMjMx
801869488,2022,2024-10-04,CS,DAMARO SELF SERVICES - Comptes sociaux 2022.pdf,Uk5FQzgwMTg2OTQ4ODY3MmI4OGU5OTk3NGYwYjc4MTA1MjM5Ng,DAMARO SELF SERVICES- Comptes sociaux 2022.xlsx,WFM4MDE4Njk0ODgyMDI0MTAwNDIwMjIxMjMx
801869488,2021,2024-10-03,CS,DAMARO SELF SERVICES - Comptes sociaux 2021.pdf,Uk5FQzgwMTg2OTQ4ODY3MmIzMTRlMWE5NWYwMjU3YjA4ZDkwNA,DAMARO SELF SERVICES- Comptes sociaux 2021.xlsx,WFM4MDE4Njk0ODgyMDI0MTAwMzIwMjExMjMx
801869488,2018,2019-09-23,CS,DAMARO SELF SERVICES - Comptes sociaux 2018.pdf,Uk5FQzgwMTg2OTQ4ODYzZTVlMTU5ZGU5Y2ZjYTJkMTA5YTIwOA,DAMARO SELF SERVICES- Comptes sociaux 2018.xlsx,WEM4MDE4Njk0ODgyMDE5MDkyMzIwMTgxMjMx
801869488,2017,2018-09-26,CS,DAMARO SELF SERVICES - Comptes sociaux 2017.pdf,Uk5FQzgwMTg2OTQ4ODYzZTVlMTU5ZGU5Y2ZjYTJkMTA5YTIwOQ,DAMARO SELF SERVICES- Comptes sociaux 2017.xlsx,WEM4MDE4Njk0ODgyMDE4MDkyNjIwMTcxMjMx
801869488,2016,2017-10-13,CS,DAMARO SELF SERVICES - Comptes sociaux 2016.pdf,Uk5FQzgwMTg2OTQ4ODYzZTVlMTU5ZGU5Y2ZjYTJkMTA5YTIwNg,DAMARO SELF SERVICES- Comptes sociaux 2016.xlsx,WFM4MDE4Njk0ODgyMDE3MTAxMzIwMTYxMjMx
801869488,2015,2017-10-13,CS,DAMARO SELF SERVICES - Comptes sociaux 2015.pdf,Uk5FQzgwMTg2OTQ4ODYzZTVlMTU5ZGU5Y2ZjYTJkMTA5YTIwNw,DAMARO SELF SERVICES- Comptes sociaux 2015.xlsx,WFM4MDE4Njk0ODgyMDE3MTAxMzIwMTUxMjMx
444147953,2020,2021-10-22,CS,SELAC - Comptes sociaux 2020.pdf,QzQ0NDE0Nzk1MzIwMjExMDIyMjAyMDEyMzFDUw,SELAC- Comptes sociaux 2020.xlsx,WEM0NDQxNDc5NTMyMDIxMTAyMjIwMjAxMjMx
444147953,2019,2020-10-15,CS,SELAC - Comptes sociaux 2019.pdf,Uk5FQzQ0NDE0Nzk1MzYzZTliYjMwOTk4YWNhZWNmODI3OTgxMQ,SELAC- Comptes sociaux 2019.xlsx,WEM0NDQxNDc5NTMyMDIwMTAxNTIwMTkxMjMx
444147953,2017,2018-07-03,CS,SELAC - Comptes sociaux 2017.pdf,Uk5FQzQ0NDE0Nzk1MzYzZTliYjMwOTk4YWNhZWNmODI3OTgwZg,SELAC- Comptes sociaux 2017.xlsx,WEM0NDQxNDc5NTMyMDE4MDcwMzIwMTcxMjMx
444147953,2016,2017-09-08,CS,SELAC - Comptes sociaux 2016.pdf,Uk5FQzQ0NDE0Nzk1MzYzZTliYjMwOTk4YWNhZWNmODI3OTgwZQ,SELAC- Comptes sociaux 2016.xlsx,WEM0NDQxNDc5NTMyMDE3MDkwODIwMTYxMjMx
827514993,2021,2022-05-24,CS,PARIS LAVAGE ENTREPRISE - Comptes sociaux 2021.pdf,Uk5FQzgyNzUxNDk5MzYzZTQxMWRiNDJmZWY3NmU1OTA0MjQ3Zg,PARIS LAVAGE ENTREPRISE- Comptes sociaux 2021.xlsx,WFM4Mjc1MTQ5OTMyMDIyMDUyNDIwMjEwOTMw
827514993,2020,2021-06-09,CS,PARIS LAVAGE ENTREPRISE - Comptes sociaux 2020.pdf,Uk5FQzgyNzUxNDk5MzYzZTQxMWRiNDJmZWY3NmU1OTA0MjQ4MA,PARIS LAVAGE ENTREPRISE- Comptes sociaux 2020.xlsx,WFM4Mjc1MTQ5OTMyMDIxMDYwOTIwMjAwOTMw
532562717,2023,2024-11-29,CS,FAST-LAV - Comptes sociaux 2023.pdf,Uk5FQzUzMjU2MjcxNzY3NWJmOTFkZWViMDM4ZDczNTA0YmRkYw,FAST-LAV- Comptes sociaux 2023.xlsx,WFM1MzI1NjI3MTcyMDI0MTEyOTIwMjMxMjMx
532562717,2022,2023-06-08,CS,FAST-LAV - Comptes sociaux 2022.pdf,Uk5FQzUzMjU2MjcxNzY0OTJmZGJiMDcxZGY2MzJiNzAzZDU0Mw,FAST-LAV- Comptes sociaux 2022.xlsx,WFM1MzI1NjI3MTcyMDIzMDYwODIwMjIxMjMx
532562717,2021,2022-08-17,CS,FAST-LAV - Comptes sociaux 2021.pdf,QzUzMjU2MjcxNzIwMjIwODE3MjAyMTEyMzFDUw,FAST-LAV- Comptes sociaux 2021.xlsx,WFM1MzI1NjI3MTcyMDIyMDgxNzIwMjExMjMx
532562717,2020,2021-09-21,CS,FAST-LAV - Comptes sociaux 2020.pdf,Uk5FQzUzMjU2MjcxNzY0MTg3YzRhYjU5MmRiZjkzNjEwMTkzMQ,FAST-LAV- Comptes sociaux 2020.xlsx,WFM1MzI1NjI3MTcyMDIxMDkyMTIwMjAxMjMx
532562717,2019,2020-06-10,CS,FAST-LAV - Comptes sociaux 2019.pdf,Uk5FQzUzMjU2MjcxNzY0MTg3YzQ5YjU5MmRiZjkzNjEwMTkzMA,FAST-LAV- Comptes sociaux 2019.xlsx,WFM1MzI1NjI3MTcyMDIwMDYxMDIwMTkxMjMx
532562717,2018,2019-12-04,CS,FAST-LAV - Comptes sociaux 2018.pdf,Uk5FQzUzMjU2MjcxNzY0MTg3YzQ4YjU5MmRiZjkzNjEwMTkyZA,FAST-LAV- Comptes sociaux 2018.xlsx,WFM1MzI1NjI3MTcyMDE5MTIwNDIwMTgxMjMx
532562717,2017,2019-12-04,CS,FAST-LAV - Comptes sociaux 2017.pdf,Uk5FQzUzMjU2MjcxNzY0MTg3YzQ4YjU5MmRiZjkzNjEwMTkyZQ,FAST-LAV- Comptes sociaux 2017.xlsx,WFM1MzI1NjI3MTcyMDE5MTIwNDIwMTcxMjMx
532562717,2016,2017-10-18,CS,FAST-LAV - Comptes sociaux 2016.pdf,Uk5FQzUzMjU2MjcxNzY0MTg3YzQ3YjU5MmRiZjkzNjEwMTkyYg,FAST-LAV- Comptes sociaux 2016.xlsx,WFM1MzI1NjI3MTcyMDE3MTAxODIwMTYxMjMx
532562717,2015,2017-10-18,CS,FAST-LAV - Comptes sociaux 2015.pdf,Uk5FQzUzMjU2MjcxNzY0MTg3YzQ3YjU5MmRiZjkzNjEwMTkyYw,FAST-LAV- Comptes sociaux 2015.xlsx,WFM1MzI1NjI3MTcyMDE3MTAxODIwMTUxMjMx
833739006,2018,2019-09-18,CS,LAVERIE ALLES - Comptes sociaux 2018.pdf,Uk5FQzgzMzczOTAwNjYzZGZkMmE2YzM2MWVkMWE5MzE2Nzc2YQ,LAVERIE ALLES- Comptes sociaux 2018.xlsx,WFM4MzM3MzkwMDYyMDE5MDkxODIwMTgxMjMx
415190214,2021,2022-08-17,CS,SOKLEEN - Comptes sociaux 2021.pdf,QzQxNTE5MDIxNDIwMjIwODE3MjAyMTEyMzFDUw,SOKLEEN- Comptes sociaux 2021.xlsx,WFM0MTUxOTAyMTQyMDIyMDgxNzIwMjExMjMx
415190214,2020,2022-08-17,CS,SOKLEEN - Comptes sociaux 2020.pdf,QzQxNTE5MDIxNDIwMjIwODE3MjAyMDEyMzFDUw,SOKLEEN- Comptes sociaux 2020.xlsx,WFM0MTUxOTAyMTQyMDIyMDgxNzIwMjAxMjMx
415190214,2019,2022-08-17,CS,SOKLEEN - Comptes sociaux 2019.pdf,QzQxNTE5MDIxNDIwMjIwODE3MjAxOTEyMzFDUw,SOKLEEN- Comptes sociaux 2019.xlsx,WFM0MTUxOTAyMTQyMDIyMDgxNzIwMTkxMjMx
415190214,2018,2020-02-20,CS,SOKLEEN - Comptes sociaux 2018.pdf,Uk5FQzQxNTE5MDIxNDYzZDlkZDVmMGNkOWJlNmIxZDExZmFjZA,SOKLEEN- Comptes sociaux 2018.xlsx,WFM0MTUxOTAyMTQyMDIwMDIyMDIwMTgxMjMx
415190214,2017,2020-02-20,CS,SOKLEEN - Comptes sociaux 2017.pdf,Uk5FQzQxNTE5MDIxNDYzZDlkZDVmMGNkOWJlNmIxZDExZmFjYw,SOKLEEN- Comptes sociaux 2017.xlsx,WFM0MTUxOTAyMTQyMDIwMDIyMDIwMTcxMjMx
415190214,2016,2017-12-15,CS,SOKLEEN - Comptes sociaux 2016.pdf,Uk5FQzQxNTE5MDIxNDYzZDlkZDVmMGNkOWJlNmIxZDExZmFjYg,SOKLEEN- Comptes sociaux 2016.xlsx,WFM0MTUxOTAyMTQyMDE3MTIxNTIwMTYxMjMx
415190214,2015,2017-06-28,CS,SOKLEEN - Comptes sociaux 2015.pdf,Uk5FQzQxNTE5MDIxNDYzZDlkZDVlMGNkOWJlNmIxZDExZmFjYQ,SOKLEEN- Comptes sociaux 2015.xlsx,WFM0MTUxOTAyMTQyMDE3MDYyODIwMTUxMjMx
845236868,2020,2021-08-02,CS,LAVERIES SPEED WASH - Comptes sociaux 2020.pdf,Qzg0NTIzNjg2ODIwMjEwODAyMjAyMDEyMzFDUw,LAVERIES SPEED WASH- Comptes sociaux 2020.xlsx,WFM4NDUyMzY4NjgyMDIxMDgwMjIwMjAxMjMx
845236868,2019,2021-03-01,CS,LAVERIES SPEED WASH - Comptes sociaux 2019.pdf,Uk5FQzg0NTIzNjg2ODYzZTMxNjFkMDM4ZjI4MTZhMTE3YjUzNA,LAVERIES SPEED WASH- Comptes sociaux 2019.xlsx,WFM4NDUyMzY4NjgyMDIxMDMwMTIwMTkxMjMx
851029066,2023,2026-01-07,CS,CHELLES LAVERIE - Comptes sociaux 2023.pdf,Uk5FQzg1MTAyOTA2NjY5NWZhNTBkYWRiZTFiZjY0MzA2ZDVhNA,,
851029066,2022,2025-12-05,CS,CHELLES LAVERIE - Comptes sociaux 2022.pdf,Uk5FQzg1MTAyOTA2NjY5NGMwNDJjYTA1ZDlkNmQyMzBhOTA3Mg,CHELLES LAVERIE- Comptes sociaux 2022.xlsx,WEM4NTEwMjkwNjYyMDI1MTIwNTIwMjIxMjMx
851029066,2021,2026-01-07,CS,CHELLES LAVERIE - Comptes sociaux 2021.pdf,Uk5FQzg1MTAyOTA2NjY5NzM4ZDViMDA4NDBjYmJiZDA4ZWQxNQ,CHELLES LAVERIE- Comptes sociaux 2021.xlsx,WEM4NTEwMjkwNjYyMDI2MDEwNzIwMjExMjMx
851029066,2020,2025-12-05,CS,CHELLES LAVERIE - Comptes sociaux 2020.pdf,Uk5FQzg1MTAyOTA2NjY5NGMwNjUyZDBjZjQ1OGIyYzA4ZGNkOA,CHELLES LAVERIE- Comptes sociaux 2020.xlsx,WEM4NTEwMjkwNjYyMDI1MTIwNTIwMjAxMjMx
538762246,2024,2026-02-16,CS,AHAVA ELLA - Comptes sociaux 2024.pdf,Uk5FQzUzODc2MjI0NjY5YTk0NzU2MWY2MWVlOWNjZTAzZTM3Ng,AHAVA ELLA- Comptes sociaux 2024.xlsx,WFM1Mzg3NjIyNDYyMDI2MDIxNjIwMjQxMjMx
538762246,2022,2023-12-27,CS,AHAVA ELLA - Comptes sociaux 2022.pdf,Uk5FQzUzODc2MjI0NjY1Y2UyYjM0Y2MxODVmMGFlMDBhMmI5MA,AHAVA ELLA- Comptes sociaux 2022.xlsx,WFM1Mzg3NjIyNDYyMDIzMTIyNzIwMjIxMjMx
538762246,2021,2023-12-27,CS,AHAVA ELLA - Comptes sociaux 2021.pdf,Uk5FQzUzODc2MjI0NjY1Y2RjYThhYThlYzBmOTFmYzA2MzI1NA,AHAVA ELLA- Comptes sociaux 2021.xlsx,WFM1Mzg3NjIyNDYyMDIzMTIyNzIwMjExMjMx
538762246,2020,2022-06-15,CS,AHAVA ELLA - Comptes sociaux 2020.pdf,Uk5FQzUzODc2MjI0NjYzZTRjMmU3NmExYmEwYzZjNzBmMzQ5NQ,AHAVA ELLA- Comptes sociaux 2020.xlsx,WFM1Mzg3NjIyNDYyMDIyMDYxNTIwMjAxMjMx
538762246,2019,2021-09-29,CS,AHAVA ELLA - Comptes sociaux 2019.pdf,Uk5FQzUzODc2MjI0NjYzZTRjMmU3NmExYmEwYzZjNzBmMzQ5NA,AHAVA ELLA- Comptes sociaux 2019.xlsx,WFM1Mzg3NjIyNDYyMDIxMDkyOTIwMTkxMjMx
538762246,2018,2020-09-24,CS,AHAVA ELLA - Comptes sociaux 2018.pdf,Uk5FQzUzODc2MjI0NjYzZTRjMmU3NmExYmEwYzZjNzBmMzQ5Mw,AHAVA ELLA- Comptes sociaux 2018.xlsx,WFM1Mzg3NjIyNDYyMDIwMDkyNDIwMTgxMjMx
538762246,2017,2019-04-15,CS,AHAVA ELLA - Comptes sociaux 2017.pdf,Uk5FQzUzODc2MjI0NjYzZTRjMmU3NmExYmEwYzZjNzBmMzQ5Mg,AHAVA ELLA- Comptes sociaux 2017.xlsx,WFM1Mzg3NjIyNDYyMDE5MDQxNTIwMTcxMjMx
538762246,2016,2017-06-07,CS,AHAVA ELLA - Comptes sociaux 2016.pdf,Uk5FQzUzODc2MjI0NjYzZTRjMmU2NmExYmEwYzZjNzBmMzQ5MQ,AHAVA ELLA- Comptes sociaux 2016.xlsx,WFM1Mzg3NjIyNDYyMDE3MDYwNzIwMTYxMjMx
538762246,2015,2017-06-06,CS,AHAVA ELLA - Comptes sociaux 2015.pdf,QzUzODc2MjI0NjIwMTcwNjA2MjAxNTEyMzFDUw,AHAVA ELLA- Comptes sociaux 2015.xlsx,WFM1Mzg3NjIyNDYyMDE3MDYwNjIwMTUxMjMx
513488700,2021,2022-03-22,CS,LAVERIE DU CENTRE - Comptes sociaux 2021.pdf,Uk5FQzUxMzQ4ODcwMDYzZWE4N2FkYmNhZWYzZDJjNTBhODdlZQ,LAVERIE DU CENTRE- Comptes sociaux 2021.xlsx,WFM1MTM0ODg3MDAyMDIyMDMyMjIwMjExMjMx
513488700,2020,2021-05-03,CS,LAVERIE DU CENTRE - Comptes sociaux 2020.pdf,Uk5FQzUxMzQ4ODcwMDYzZWE4N2FkYmNhZWYzZDJjNTBhODdlZA,LAVERIE DU CENTRE- Comptes sociaux 2020.xlsx,WEM1MTM0ODg3MDAyMDIxMDUwMzIwMjAxMjMx
513488700,2019,2020-09-16,CS,LAVERIE DU CENTRE - Comptes sociaux 2019.pdf,Uk5FQzUxMzQ4ODcwMDYzZWE4N2FkYmNhZWYzZDJjNTBhODdlYw,LAVERIE DU CENTRE- Comptes sociaux 2019.xlsx,WFM1MTM0ODg3MDAyMDIwMDkxNjIwMTkxMjMx
513488700,2018,2019-09-30,CS,LAVERIE DU CENTRE - Comptes sociaux 2018.pdf,QzUxMzQ4ODcwMDIwMTkwOTMwMjAxODEyMzFDUw,LAVERIE DU CENTRE- Comptes sociaux 2018.xlsx,WFM1MTM0ODg3MDAyMDE5MDkzMDIwMTgxMjMx
513488700,2017,2018-06-21,CS,LAVERIE DU CENTRE - Comptes sociaux 2017.pdf,Uk5FQzUxMzQ4ODcwMDYzZWE4N2FkYmNhZWYzZDJjNTBhODdlYQ,LAVERIE DU CENTRE- Comptes sociaux 2017.xlsx,WFM1MTM0ODg3MDAyMDE4MDYyMTIwMTcxMjMx
513488700,2016,2017-07-03,CS,LAVERIE DU CENTRE - Comptes sociaux 2016.pdf,Uk5FQzUxMzQ4ODcwMDYzZWE4N2FjYmNhZWYzZDJjNTBhODdlOQ,LAVERIE DU CENTRE- Comptes sociaux 2016.xlsx,WFM1MTM0ODg3MDAyMDE3MDcwMzIwMTYxMjMx
384589628,2015,2017-01-09,CS,ORGANIS - Comptes sociaux 2015.pdf,Uk5FQzM4NDU4OTYyODY0OWJlYjVhYTMxYjM2ZWYyZDAyYjFlYg,ORGANIS- Comptes sociaux 2015.xlsx,WEMzODQ1ODk2MjgyMDE3MDEwOTIwMTUxMjMx
483340212,2019,2020-12-02,CS,SARL LAVNET - Comptes sociaux 2019.pdf,Uk5FQzQ4MzM0MDIxMjYzZTY4ZGJmOTk4YWNhZWNmODEyYjhhMA,SARL LAVNET- Comptes sociaux 2019.xlsx,WFM0ODMzNDAyMTIyMDIwMTIwMjIwMTkxMjMx
483340212,2017,2018-12-03,CS,SARL LAVNET - Comptes sociaux 2017.pdf,QzQ4MzM0MDIxMjIwMTgxMjAzMjAxNzEyMzFDUw,SARL LAVNET- Comptes sociaux 2017.xlsx,WFM0ODMzNDAyMTIyMDE4MTIwMzIwMTcxMjMx
483340212,2016,2017-12-13,CS,SARL LAVNET - Comptes sociaux 2016.pdf,Uk5FQzQ4MzM0MDIxMjYzZTY4ZGJmOTk4YWNhZWNmODEyYjg5ZQ,SARL LAVNET- Comptes sociaux 2016.xlsx,WFM0ODMzNDAyMTIyMDE3MTIxMzIwMTYxMjMx
524200425,2023,2024-09-17,CS,LM LAVAGE - Comptes sociaux 2023.pdf,Uk5FQzUyNDIwMDQyNTY2ZmZhNzUxODY2NTVlYzM4MzBkYjUyMg,LM LAVAGE- Comptes sociaux 2023.xlsx,WFM1MjQyMDA0MjUyMDI0MDkxNzIwMjMxMjMx
524200425,2022,2023-07-11,CS,LM LAVAGE - Comptes sociaux 2022.pdf,Uk5FQzUyNDIwMDQyNTY1NDBkN2NiOTY4OGM0ZDBkMjA2OGM5MA,LM LAVAGE- Comptes sociaux 2022.xlsx,WFM1MjQyMDA0MjUyMDIzMDcxMTIwMjIxMjMx
524200425,2021,2022-08-16,CS,LM LAVAGE - Comptes sociaux 2021.pdf,QzUyNDIwMDQyNTIwMjIwODE2MjAyMTEyMzFDUw,LM LAVAGE- Comptes sociaux 2021.xlsx,WFM1MjQyMDA0MjUyMDIyMDgxNjIwMjExMjMx
524200425,2020,2022-08-16,CS,LM LAVAGE - Comptes sociaux 2020.pdf,QzUyNDIwMDQyNTIwMjIwODE2MjAyMDEyMzFDUw,LM LAVAGE- Comptes sociaux 2020.xlsx,WFM1MjQyMDA0MjUyMDIyMDgxNjIwMjAxMjMx
524200425,2019,2020-10-05,CS,LM LAVAGE - Comptes sociaux 2019.pdf,Uk5FQzUyNDIwMDQyNTYzZTFlOTU1NWUzY2JhNzIwNDBlZWIxNA,LM LAVAGE- Comptes sociaux 2019.xlsx,WFM1MjQyMDA0MjUyMDIwMTAwNTIwMTkxMjMx
524200425,2018,2019-10-04,CS,LM LAVAGE - Comptes sociaux 2018.pdf,Uk5FQzUyNDIwMDQyNTYzZTFlOTU1NWUzY2JhNzIwNDBlZWIxMw,LM LAVAGE- Comptes sociaux 2018.xlsx,WFM1MjQyMDA0MjUyMDE5MTAwNDIwMTgxMjMx
524200425,2017,2018-07-16,CS,LM LAVAGE - Comptes sociaux 2017.pdf,Uk5FQzUyNDIwMDQyNTYzZTFlOTU1NWUzY2JhNzIwNDBlZWIxMg,LM LAVAGE- Comptes sociaux 2017.xlsx,WFM1MjQyMDA0MjUyMDE4MDcxNjIwMTcxMjMx
524200425,2016,2017-06-15,CS,LM LAVAGE - Comptes sociaux 2016.pdf,Uk5FQzUyNDIwMDQyNTYzZTFlOTU0NWUzY2JhNzIwNDBlZWIxMQ,LM LAVAGE- Comptes sociaux 2016.xlsx,WFM1MjQyMDA0MjUyMDE3MDYxNTIwMTYxMjMx
329402390,2023,2024-04-05,CS,LAVERIE DE LA BASTILLE - Comptes sociaux 2023.pdf,Uk5FQzMyOTQwMjM5MDY2Mjg1YTRkOWJjZjlhY2M3MjAyYzQ0Nw,""" LAVERIE DE LA BASTILLE ""- Comptes sociaux 2023.xlsx",WEMzMjk0MDIzOTAyMDI0MDQwNTIwMjMwMzMx
329402390,2022,2024-02-09,CS,LAVERIE DE LA BASTILLE - Comptes sociaux 2022.pdf,Uk5FQzMyOTQwMjM5MDY1ZWE3ZGQ1M2E1N2ExYTk3NTAxZDdiNg,""" LAVERIE DE LA BASTILLE ""- Comptes sociaux 2022.xlsx",WEMzMjk0MDIzOTAyMDI0MDIwOTIwMjIwMzMx
329402390,2021,2022-12-29,CS,LAVERIE DE LA BASTILLE - Comptes sociaux 2021.pdf,QzMyOTQwMjM5MDIwMjIxMjI5MjAyMTAzMzFDUw,""" LAVERIE DE LA BASTILLE ""- Comptes sociaux 2021.xlsx",WEMzMjk0MDIzOTAyMDIyMTIyOTIwMjEwMzMx
329402390,2020,2020-11-05,CS,LAVERIE DE LA BASTILLE - Comptes sociaux 2020.pdf,QzMyOTQwMjM5MDIwMjAxMTA1MjAyMDAzMzFDUw,""" LAVERIE DE LA BASTILLE ""- Comptes sociaux 2020.xlsx",WEMzMjk0MDIzOTAyMDIwMTEwNTIwMjAwMzMx
329402390,2019,2019-12-30,CS,LAVERIE DE LA BASTILLE - Comptes sociaux 2019.pdf,Uk5FQzMyOTQwMjM5MDYzZjdiNThlMWI1MWUxMzVkNzBjYWQ0Mg,""" LAVERIE DE LA BASTILLE ""- Comptes sociaux 2019.xlsx",WEMzMjk0MDIzOTAyMDE5MTIzMDIwMTkwMzMx
329402390,2018,2018-09-21,CS,LAVERIE DE LA BASTILLE - Comptes sociaux 2018.pdf,Uk5FQzMyOTQwMjM5MDYzZjdiNThlMWI1MWUxMzVkNzBjYWQ0MQ,""" LAVERIE DE LA BASTILLE ""- Comptes sociaux 2018.xlsx",WEMzMjk0MDIzOTAyMDE4MDkyMTIwMTgwMzMx
329402390,2017,2018-09-21,CS,LAVERIE DE LA BASTILLE - Comptes sociaux 2017.pdf,Uk5FQzMyOTQwMjM5MDYzZjdiNThkMWI1MWUxMzVkNzBjYWQ0MA,""" LAVERIE DE LA BASTILLE ""- Comptes sociaux 2017.xlsx",WEMzMjk0MDIzOTAyMDE4MDkyMTIwMTcwMzMx
329402390,2016,2017-05-26,CS,LAVERIE DE LA BASTILLE - Comptes sociaux 2016.pdf,Uk5FQzMyOTQwMjM5MDYzZjdiNThkMWI1MWUxMzVkNzBjYWQzZg,""" LAVERIE DE LA BASTILLE ""- Comptes sociaux 2016.xlsx",WEMzMjk0MDIzOTAyMDE3MDUyNjIwMTYwMzMx
